toplevelcustomerid,client_account_number,start_date,last_transaction_date,total_rev_monthly_avg,total_spend_monthly_avg,total_transactions_monthly_avg,churned,churn_prob,churn_prob_knn,churn_prob_rf
233375,AS60224884,2024-01-10,2024-03-11,4,280.0,5.0,0,0.0,0.0,0.2129734679572305
233377,AS60224886,2024-01-10,2024-03-04,1,89.0,2.0,0,0.0,0.0,0.20656309987816185
233378,AS60224887,2024-01-10,2024-01-29,0,33.0,2.0,0,0.0,0.0,0.2828836182147283
233379,AS60224888,2024-01-10,2024-02-22,1,48.0,2.0,0,0.0,0.5756594758607883,0.2696069030134287
233382,AS60224891,2024-01-10,2024-02-28,19,701.0,10.0,0,0.0,0.0,0.24295535869901597
233385,AS60224894,2024-01-11,2024-02-28,34,221.0,3.0,0,0.0,0.0,0.269920080701105
233386,AS60224895,2024-01-11,2024-03-12,1,90.0,2.0,0,0.0,0.0,0.22288752863779848
233387,AS60224896,2024-01-11,2024-02-20,1,83.0,1.0,0,0.0,0.0,0.22129793429712682
233388,AS60224897,2024-01-11,2024-03-11,1,120.0,2.0,0,0.0,0.0,0.23149257860295072
233389,AS60224898,2024-01-11,2024-02-27,28,1415.0,18.0,0,0.0,0.0,0.15690027338541726
233390,AS60224899,2024-01-11,2024-03-12,17,1324.0,15.0,0,0.0,0.0,0.20651635541017183
233391,AS60224900,2024-01-11,2024-03-12,6,394.0,5.0,0,0.0,0.0,0.23189613496336708
233392,AS60224901,2024-01-11,2024-03-11,7,496.0,6.0,0,0.0,0.0,0.21254905371903154
233393,AS60224902,2024-01-11,2024-03-12,2,159.0,2.0,0,0.0,0.0,0.2559112544724699
233394,AS60224903,2024-01-11,2024-03-11,7,568.0,9.0,0,0.0,0.0,0.21462131643509164
233395,AS60224904,2024-01-11,2024-03-12,30,1138.0,13.0,0,0.0,0.0,0.26836206655019335
233396,AS60224905,2024-01-11,2024-03-12,2,17.0,1.0,0,0.0,0.0,0.3270553282202385
233397,AS60224906,2024-01-11,2024-03-08,1,134.0,2.0,0,0.0,0.0,0.23472835553650515
233398,AS60224907,2024-01-11,2024-01-29,62,566.0,8.0,0,0.0,0.0,0.22273101372573442
233399,AS60224908,2024-01-11,2024-03-11,1,86.0,1.0,0,0.0,0.0,0.22539988222392662
233401,AS60224910,2024-01-11,2024-02-29,0,22.0,0.0,0,0.0,0.0,0.2640517050997902
233402,AS60224911,2024-01-11,2024-03-11,1,79.0,2.0,0,0.0,0.0,0.2853865389867315
233407,AS60224916,2024-01-11,2024-03-11,2,134.0,4.0,0,0.0,0.0,0.28046861932452266
233408,AS60224917,2024-01-11,2024-03-12,2,161.0,3.0,0,0.0,0.0,0.28417818243385506
233409,AS60224918,2024-01-11,2024-02-21,4,185.0,2.0,0,0.0,0.0,0.23238729513573642
233410,AS60224919,2024-01-11,2024-03-09,1,143.0,2.0,0,0.0,0.0,0.2253743414128136
233411,AS60224920,2024-01-11,2024-03-12,5,340.0,5.0,0,0.0,0.0,0.20706972827225226
233412,AS60224921,2024-01-11,2024-03-11,1,85.0,1.0,0,0.0,0.0,0.2615320260786892
233414,AS60224923,2024-01-11,2024-03-11,4,336.0,8.0,0,0.0,0.0,0.29550823209413984
233415,AS60224924,2024-01-11,2024-03-12,5,140.0,2.0,0,0.0,0.0,0.27720035511490915
233416,AS60224925,2024-01-11,2024-02-21,5,169.0,2.0,0,0.0,0.0,0.26575705410917266
233421,AS60224930,2024-01-11,2024-02-29,74,2.0,1.0,0,0.0,0.0,0.2929878115809748
233422,AS60224931,2024-01-11,2024-03-07,11,775.0,2.0,0,0.0,0.0,0.21391400383010198
233424,AS60224933,2024-01-12,2024-01-29,96,116.0,2.0,0,0.0,0.0,0.29522297793379154
233426,AS60224935,2024-01-12,2024-03-11,4,257.0,4.0,0,0.0,0.0,0.288841071239017
233427,AS60224936,2024-01-12,2024-03-01,1,72.0,1.0,0,0.0,0.0,0.21972405654351015
233428,AS60224937,2024-01-12,2024-03-07,1,113.0,2.0,0,0.0,0.0,0.23545088758817168
233429,AS60224938,2024-01-12,2024-02-03,48,53.0,0.0,0,0.0,0.0,0.23781002148287317
233430,AS60224939,2024-01-12,2024-02-25,1,33.0,0.0,0,0.0,0.0,0.22311296959916627
233431,AS60224940,2024-01-12,2024-02-06,17,893.0,1.0,0,0.0,1.0,0.2869731646729802
233432,AS60224941,2024-01-12,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.4956944367830795
233433,AS60224942,2024-01-12,2024-02-26,3,307.0,3.0,0,0.0,0.1895554588886966,0.237386181505385
233434,AS60224943,2024-01-12,2024-03-12,30,1712.0,21.0,0,0.0,0.0,0.19276809975631928
233436,AS60224945,2024-01-12,2024-03-11,7,526.0,6.0,0,0.0,0.0,0.2335195807323256
233437,AS60224946,2024-01-12,2024-03-11,23,1534.0,6.0,0,0.0,0.0,0.21886870502682565
233438,AS60224947,2024-01-12,2024-03-11,2,120.0,2.0,0,0.0,0.0,0.22437424534956668
233439,AS60224948,2024-01-12,2024-03-05,5,344.0,5.0,0,0.0,0.0,0.21376631264358134
233440,AS60224949,2024-01-12,2024-03-05,1,111.0,2.0,0,0.0,0.0,0.22211350616033965
233441,AS60224950,2024-01-12,2024-03-08,1,83.0,1.0,0,0.0,0.0,0.21742582013805115
233442,AS60224951,2024-01-12,2024-03-12,13,514.0,5.0,0,0.0,0.0,0.2898122612718766
233443,AS60224952,2024-01-12,2024-03-04,1,44.0,2.0,0,0.0,0.0,0.2729808912730666
233444,AS60224953,2024-01-12,2024-03-11,4,271.0,8.0,0,0.0,0.0,0.20683664143688726
233446,AS60224955,2024-01-12,2024-03-12,9,646.0,11.0,0,0.0,0.0,0.21078043444059857
233447,AS60224956,2024-01-12,2024-03-11,3,136.0,1.0,0,0.0,0.0,0.2631281419197723
233448,AS60224957,2024-01-12,2024-01-26,99,104.0,4.0,0,0.0,0.0,0.28847786380591545
233449,AS60224958,2024-01-12,2024-03-06,3,307.0,3.0,0,0.0,0.0,0.23654807681559703
233450,AS60224959,2024-01-12,2024-03-12,3,219.0,4.0,0,0.0,0.0,0.28394061475342464
233451,AS60224960,2024-01-12,2024-01-26,64,2947.0,13.0,0,0.0,0.0,0.1812071964669137
233452,AS60224961,2024-01-12,2024-02-22,25,1414.0,1.0,0,0.0,0.7994582398971645,0.2881917672639074
233453,AS60224962,2024-01-12,2024-03-12,10,91.0,8.0,0,0.0,0.3969728725058767,0.3097442632869639
233454,AS60224963,2024-01-12,2024-02-14,96,102.0,2.0,0,0.0,0.0,0.2886239810583228
233456,AS60224965,2024-01-12,2024-02-23,5,235.0,2.0,0,0.0,0.0,0.1674949895346826
233457,AS60224966,2024-01-12,2024-03-12,14,972.0,15.0,0,0.0,0.0,0.19311765351106813
233458,AS60224967,2024-01-12,2024-02-20,13,247.0,4.0,0,1.0,0.1979875613739111,0.40446630600013617
233459,AS60224968,2024-01-12,2024-02-25,2,120.0,2.0,0,0.0,0.0,0.2305784295783338
233463,AS60224972,2024-01-12,2024-02-14,106,261.0,12.0,0,0.0,0.0,0.2611152829575553
233465,AS60224974,2024-01-12,2024-02-13,37,2051.0,2.0,0,0.0,0.0,0.27358562855313256
233466,AS60224975,2024-01-12,2024-01-24,52,2950.0,2.0,0,0.0,0.798013233703442,0.2885958004289531
233468,AS60224977,2024-01-12,2024-02-28,0,10.0,0.0,0,0.0,0.0,0.27992619646115136
233470,AS60224979,2024-01-12,2024-03-12,3,236.0,7.0,0,0.0,0.0,0.2163853398176502
233471,AS60224980,2024-01-12,2024-02-21,44,2508.0,8.0,0,0.0,0.0,0.16613611185699378
233472,AS60224981,2024-01-12,2024-03-11,4,241.0,3.0,0,0.0,0.0,0.20734956184417058
233473,AS60224982,2024-01-12,2024-03-12,0,59.0,1.0,0,0.0,0.0,0.28149110894966367
233474,AS60224983,2024-01-12,2024-03-12,5,295.0,5.0,0,0.0,0.0,0.2231328555593383
233475,AS60224984,2024-01-12,2024-02-21,36,2069.0,2.0,0,0.0,0.8031598085256924,0.29045634113217855
233476,AS60224985,2024-01-12,2024-02-12,48,46.0,2.0,0,0.0,0.0,0.28251827674201757
233477,AS60224986,2024-01-12,2024-03-11,4,284.0,4.0,0,0.0,0.0,0.21791647223538552
233478,AS60224987,2024-01-12,2024-03-11,9,303.0,4.0,0,0.0,0.0,0.20966153086107295
233479,AS60224988,2024-01-12,2024-03-11,1,67.0,1.0,0,0.0,0.0,0.23332428229348015
233480,AS60224989,2024-01-12,2024-03-11,1,139.0,2.0,0,0.0,0.0,0.226792965049979
233481,AS60224990,2024-01-12,2024-01-22,2,99.0,1.0,0,0.0,0.0,0.22702356224885387
233482,AS60224991,2024-01-12,2024-01-30,49,150.0,6.0,0,0.0,0.0,0.2790211250147146
233484,AS60224993,2024-01-12,2024-03-11,4,361.0,5.0,0,0.0,0.0,0.22925628752248547
233485,AS60224994,2024-01-12,2024-03-06,5,280.0,4.0,0,0.0,0.0,0.22478213513339285
233486,AS60224995,2024-01-12,2024-01-25,4,314.0,5.0,0,0.0,0.0,0.29728038966774084
233487,AS60224996,2024-01-12,2024-02-08,30,1373.0,20.0,0,0.0,0.7996976689480694,0.2745823374802507
233489,AS60224998,2024-01-12,2024-03-12,11,554.0,9.0,0,0.0,0.0,0.2120612386703599
233491,AS60225000,2024-01-12,2024-02-25,1,12.0,2.0,0,0.0,0.0,0.31500619993244333
233492,AS60225001,2024-01-15,2024-03-10,1,173.0,4.0,0,0.0,0.0,0.25673203486110896
233493,AS60225002,2024-01-15,2024-03-07,38,399.0,5.0,0,0.0,0.0,0.23002806832300052
233495,AS60225004,2024-01-15,2024-03-09,0,0.0,0.0,0,1.0,0.8002257658646583,0.45051260345438726
233496,AS60225005,2024-01-15,2024-03-11,1,92.0,2.0,0,0.0,0.0,0.270568352512919
233497,AS60225006,2024-01-15,2024-03-11,4,205.0,4.0,0,0.0,0.0,0.23799123481999482
233498,AS60225007,2024-01-15,2024-02-27,20,400.0,12.0,0,0.0,0.0,0.15524785588557574
233499,AS60225008,2024-01-15,2024-03-12,15,1015.0,16.0,0,0.0,0.0,0.2045888156212806
233500,AS60225009,2024-01-15,2024-03-11,2,188.0,3.0,0,0.0,0.0,0.2223198181941217
233501,AS60225010,2024-01-15,2024-02-26,29,1640.0,6.0,0,0.0,0.0,0.1623254041826111
233502,AS60225011,2024-01-15,2024-02-14,51,230.0,4.0,0,0.0,0.0,0.28665726079662146
233503,AS60225012,2024-01-15,2024-02-16,51,234.0,4.0,0,0.0,0.0,0.27843534249203905
233505,AS60225014,2024-01-15,2024-02-25,5,321.0,10.0,0,0.0,0.8087924147738341,0.2701620490802661
233506,AS60225015,2024-01-15,2024-02-16,3,105.0,2.0,0,0.0,0.1817125493236718,0.3183964739926388
233507,AS60225016,2024-01-15,2024-02-22,21,1108.0,1.0,0,0.0,0.1822182117730345,0.2755859157407849
233508,AS60225017,2024-01-15,2024-02-26,2,149.0,2.0,0,0.0,0.0,0.23153220881855738
233509,AS60225018,2024-01-15,2024-03-04,3,68.0,1.0,0,0.0,0.0,0.25875354917753796
233510,AS60225019,2024-01-15,2024-02-29,74,1751.0,42.0,0,0.0,0.0,0.20074407242955525
233511,AS60225020,2024-01-15,2024-03-09,5,398.0,6.0,0,0.0,0.0,0.2663938053524609
233512,AS60225021,2024-01-15,2024-03-11,4,328.0,5.0,0,0.0,0.0,0.2029312616982969
233513,AS60225022,2024-01-15,2024-03-12,0,26.0,0.0,0,0.0,0.0,0.28555059390985205
233514,AS60225023,2024-01-15,2024-03-02,2,150.0,1.0,0,0.0,0.0,0.2225531126069158
233515,AS60225024,2024-01-15,2024-03-12,7,547.0,11.0,0,0.0,0.0,0.20213203775181154
233516,AS60225025,2024-01-15,2024-03-12,16,945.0,12.0,0,0.0,0.0,0.20495303107656163
233518,AS60225027,2024-01-15,2024-02-17,1,55.0,0.0,0,0.0,0.0,0.2790766586880685
233519,AS60225028,2024-01-15,2024-02-26,20,1105.0,16.0,0,0.0,0.5932354250972581,0.28998922846159475
233520,AS60225029,2024-01-15,2024-03-04,13,169.0,7.0,0,0.0,0.1996250846755555,0.3035581282971025
233521,AS60225030,2024-01-15,2024-03-12,5,285.0,6.0,0,0.0,0.0,0.23761428634919468
233522,AS60225031,2024-01-15,2024-01-29,97,150.0,2.0,0,0.0,0.0,0.25399487610279775
233523,AS60225032,2024-01-15,2024-02-27,14,763.0,29.0,0,0.0,0.0,0.1611524728553656
233524,AS60225033,2024-01-15,2024-03-05,1,195.0,3.0,0,0.0,0.0,0.22606712487452918
233525,AS60225034,2024-01-15,2024-03-08,4,143.0,3.0,0,0.0,0.0,0.22702338787890983
233526,AS60225035,2024-01-15,2024-02-13,7,141.0,2.0,0,0.0,0.0,0.21906999895537235
233527,AS60225036,2024-01-15,2024-03-12,50,1193.0,28.0,0,0.0,0.0,0.1794132927497018
233528,AS60225037,2024-01-15,2024-03-12,13,988.0,13.0,0,0.0,0.0,0.20765303614581115
233529,AS60225038,2024-01-15,2024-03-12,10,465.0,8.0,0,0.0,0.0,0.19828053096954132
233532,AS60225041,2024-01-15,2024-01-26,2,125.0,2.0,0,0.0,0.0,0.2146396477976578
233533,AS60225042,2024-01-15,2024-03-11,16,173.0,2.0,0,0.0,0.0,0.22029379279761446
233534,AS60225043,2024-01-15,2024-03-11,5,612.0,12.0,0,0.0,0.0,0.21314395079798915
233535,AS60225044,2024-01-15,2024-03-11,4,204.0,2.0,0,0.0,0.0,0.2281169563457903
233536,AS60225045,2024-01-15,2024-03-12,1,56.0,1.0,0,0.0,0.5939413353619286,0.2725993001687132
233537,AS60225046,2024-01-15,2024-03-06,6,391.0,5.0,0,0.0,0.0,0.2753627264020186
233538,AS60225047,2024-01-15,2024-03-09,3,189.0,3.0,0,0.0,0.0,0.16896612050973872
233539,AS60225048,2024-01-15,2024-03-01,2,21.0,1.0,0,0.0,0.0,0.27573335135127686
233541,AS60225050,2024-01-15,2024-02-27,26,1391.0,6.0,0,0.0,1.0,0.28957481778783195
233542,AS60225051,2024-01-15,2024-01-31,0,15.0,0.0,0,0.0,0.0,0.27586769206035056
233544,AS60225053,2024-01-15,2024-03-12,13,924.0,13.0,0,0.0,0.0,0.20154303689244416
233546,AS60225055,2024-01-15,2024-03-11,24,1359.0,16.0,0,0.0,0.0,0.20444153390059897
233548,AS60225057,2024-01-15,2024-03-01,110,1457.0,24.0,0,1.0,0.2021227761870857,0.3953007133821182
233552,AS60225061,2024-01-16,2024-01-28,97,180.0,7.0,0,0.0,0.0,0.2638443814677128
233553,AS60225062,2024-01-16,2024-03-11,4,162.0,2.0,0,0.0,0.0,0.21686516095783762
233554,AS60225063,2024-01-16,2024-03-11,16,1119.0,12.0,0,0.0,0.0,0.18882287498570244
233555,AS60225064,2024-01-16,2024-02-12,118,187.0,5.0,0,0.0,0.0,0.251804029944663
233556,AS60225065,2024-01-16,2024-03-12,5,173.0,3.0,0,0.0,0.3876578983282283,0.2608461050163042
233560,AS60225069,2024-01-16,2024-03-03,9,149.0,4.0,0,0.0,0.1830856074911957,0.30431454324257595
233562,AS60225071,2024-01-16,2024-02-12,98,262.0,4.0,0,0.0,0.19924657229663,0.2658234134013247
233563,AS60225072,2024-01-16,2024-03-12,9,677.0,11.0,0,0.0,0.0,0.19937378858864369
233564,AS60225073,2024-01-16,2024-03-07,1,76.0,1.0,0,0.0,0.0,0.26085374379408216
233565,AS60225074,2024-01-16,2024-03-12,45,3049.0,35.0,0,0.0,0.0,0.24732270744193727
233566,AS60225075,2024-01-16,2024-03-10,2,83.0,1.0,0,0.0,0.0,0.28335861158711845
233567,AS60225076,2024-01-16,2024-03-01,1,81.0,2.0,0,0.0,0.0,0.28701600529194965
233568,AS60225077,2024-01-16,2024-02-05,3,46.0,0.0,0,0.0,0.0,0.2347160665675751
233569,AS60225078,2024-01-16,2024-03-11,3,155.0,3.0,0,0.0,0.0,0.24643697215371937
233570,AS60225079,2024-01-16,2024-03-12,43,1981.0,67.0,0,0.0,0.0,0.18680527777657513
233571,AS60225080,2024-01-16,2024-02-03,2,150.0,2.0,0,0.0,0.0,0.2757119942263951
233572,AS60225081,2024-01-16,2024-03-11,15,954.0,12.0,0,0.0,0.0,0.2452885389593028
233574,AS60225083,2024-01-16,2024-02-02,2,43.0,1.0,0,0.0,0.0,0.22382115041893222
233575,AS60225084,2024-01-16,2024-03-12,16,993.0,13.0,0,0.0,0.0,0.18949086697507023
233577,AS60225086,2024-01-16,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.5027045732289772
233578,AS60225087,2024-01-16,2024-02-22,4,30.0,2.0,0,0.0,0.5785158604481659,0.3204244858773117
233579,AS60225088,2024-01-16,2024-03-10,3,276.0,3.0,0,0.0,0.0,0.22671903081910044
233580,AS60225089,2024-01-16,2024-03-06,2,172.0,3.0,0,0.0,0.0,0.28118751203201164
233581,AS60225090,2024-01-16,2024-03-11,3,180.0,3.0,0,0.0,0.0,0.26289469098740587
233582,AS60225091,2024-01-16,2024-01-24,65,2996.0,5.0,0,0.0,0.4047024997593417,0.2886362360989256
233583,AS60225092,2024-01-16,2024-03-08,2,164.0,3.0,0,0.0,0.0,0.23160607327131646
233584,AS60225093,2024-01-16,2024-02-18,5,255.0,2.0,0,0.0,0.0,0.2281115849787282
233585,AS60225094,2024-01-16,2024-02-20,1,53.0,0.0,0,0.0,0.0,0.28030989544179585
233586,AS60225095,2024-01-16,2024-03-12,4,269.0,4.0,0,0.0,0.0,0.22025461814324457
233587,AS60225096,2024-01-16,2024-03-08,2,167.0,2.0,0,0.0,0.0,0.2621825634874004
233588,AS60225097,2024-01-16,2024-02-04,49,97.0,2.0,0,0.0,0.0,0.2406890853391979
233589,AS60225098,2024-01-16,2024-03-12,4,323.0,5.0,0,0.0,0.0,0.2929177261457128
233590,AS60225099,2024-01-16,2024-03-12,6,527.0,5.0,0,0.0,0.0,0.20815015739071993
233591,AS60225100,2024-01-16,2024-02-24,0,92.0,1.0,0,0.0,0.0,0.26744762063820865
233592,AS60225101,2024-01-16,2024-03-09,3,133.0,3.0,0,0.0,0.0,0.2823869777236221
233594,AS60225103,2024-01-16,2024-03-12,65,4976.0,67.0,0,0.0,0.0,0.17881733441724493
233599,AS60225108,2024-01-16,2024-02-22,1,74.0,1.0,0,0.0,0.0,0.22415432761855772
233600,AS60225109,2024-01-17,2024-01-31,192,93.0,3.0,0,0.0,0.0,0.29184157681752787
233601,AS60225110,2024-01-17,2024-01-27,96,93.0,1.0,0,0.0,0.0,0.2845841215670131
233602,AS60225111,2024-01-17,2024-02-01,53,2988.0,15.0,0,0.0,0.210523385000631,0.28613674624827407
233604,AS60225113,2024-01-17,2024-02-21,4,182.0,4.0,0,0.0,0.0,0.28405896716791823
233605,AS60225114,2024-01-17,2024-01-31,1,60.0,1.0,0,0.0,0.0,0.2777007883620728
233606,AS60225115,2024-01-17,2024-02-29,3,15.0,1.0,0,0.0,0.1951240248108074,0.3357955465487908
233607,AS60225116,2024-01-17,2024-03-12,9,413.0,4.0,0,0.0,0.0,0.22094545973593097
233608,AS60225117,2024-01-17,2024-03-12,13,1071.0,16.0,0,0.0,0.0,0.19026834654978944
233610,AS60225119,2024-01-17,2024-03-06,3,337.0,3.0,0,0.0,0.0,0.20828987796513324
233612,AS60225121,2024-01-17,2024-02-02,48,74.0,1.0,0,0.0,0.0,0.2817239154309624
233613,AS60225122,2024-01-17,2024-03-12,1,82.0,1.0,0,0.0,0.0,0.25916378002603785
233614,AS60225123,2024-01-17,2024-03-12,3,187.0,4.0,0,0.0,0.0,0.22327393164343345
233615,AS60225124,2024-01-17,2024-03-11,3,232.0,3.0,0,0.0,0.0,0.2171904232151948
233616,AS60225125,2024-01-17,2024-03-08,2,195.0,2.0,0,0.0,0.0,0.26084990604406505
233617,AS60225126,2024-01-17,2024-03-04,1,93.0,1.0,0,0.0,0.0,0.2809294943997463
233618,AS60225127,2024-01-17,2024-03-12,38,2147.0,24.0,0,0.0,0.0,0.18411088393186897
233619,AS60225128,2024-01-17,2024-03-12,1,115.0,1.0,0,0.0,0.0,0.22200062498198025
233620,AS60225129,2024-01-17,2024-03-06,0,33.0,1.0,0,0.0,0.0,0.2418715041571651
233621,AS60225130,2024-01-17,2024-03-12,3,190.0,6.0,0,0.0,0.0,0.2520933965197081
233622,AS60225131,2024-01-17,2024-03-11,2,80.0,2.0,0,0.0,0.0,0.22392035997451626
233623,AS60225132,2024-01-17,2024-02-18,25,1250.0,0.0,0,0.0,0.0,0.2997460636090467
233624,AS60225133,2024-01-17,2024-01-24,106,5922.0,2.0,0,0.0,0.1902665288858381,0.2884703246506018
233625,AS60225134,2024-01-17,2024-02-17,32,1798.0,6.0,0,0.0,0.1961563321508312,0.27529612628829
233626,AS60225135,2024-01-17,2024-02-14,50,128.0,4.0,0,0.0,0.0,0.2871711134516998
233627,AS60225136,2024-01-17,2024-03-08,1,64.0,1.0,0,0.0,0.0,0.21038334671709558
233628,AS60225137,2024-01-17,2024-02-26,1,79.0,2.0,0,0.0,0.0,0.27397649613808867
233629,AS60225138,2024-01-17,2024-03-08,0,33.0,1.0,0,0.0,0.0,0.2735861867624662
233630,AS60225139,2024-01-17,2024-03-07,0,36.0,0.0,0,0.0,0.0,0.21587207805985842
233631,AS60225140,2024-01-17,2024-02-03,62,283.0,14.0,0,0.0,0.0,0.2630855799336855
233635,AS60225144,2024-01-17,2024-03-11,1,110.0,1.0,0,0.0,0.0,0.2064221552359349
233636,AS60225145,2024-01-17,2024-03-12,4,246.0,3.0,0,0.0,0.0,0.21121031013897792
233637,AS60225146,2024-01-17,2024-03-05,0,0.0,0.0,0,1.0,0.8087392565496417,0.4681952046324402
233639,AS60225148,2024-01-17,2024-03-10,4,210.0,3.0,0,0.0,0.0,0.23431216746805067
233640,AS60225149,2024-01-17,2024-02-13,53,349.0,6.0,0,0.0,0.0,0.29551249938384105
233641,AS60225150,2024-01-17,2024-03-10,1,45.0,1.0,0,0.0,0.0,0.23052557098683996
233642,AS60225151,2024-01-17,2024-03-06,1,226.0,3.0,0,0.0,0.0,0.23581830526663802
233644,AS60225153,2024-01-17,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.45980007415773627
233645,AS60225154,2024-01-17,2024-03-09,13,906.0,11.0,0,0.0,0.0,0.1990895897188848
233647,AS60225156,2024-01-17,2024-03-12,20,1610.0,22.0,0,0.0,0.0,0.18311368345121168
233648,AS60225157,2024-01-17,2024-03-12,21,1497.0,22.0,0,0.0,0.0,0.18986092301746965
233649,AS60225158,2024-01-17,2024-02-01,67,2729.0,30.0,0,0.0,0.1955087130104557,0.2853411043692493
233651,AS60225160,2024-01-17,2024-03-12,8,523.0,5.0,0,0.0,0.0,0.20626466899147286
233652,AS60225161,2024-01-17,2024-02-05,27,1509.0,8.0,0,0.0,0.2049038854936943,0.15533064717449743
233655,AS60225164,2024-01-18,2024-03-05,2,143.0,2.0,0,0.0,0.0,0.26102480515701093
233656,AS60225165,2024-01-18,2024-03-12,5,385.0,6.0,0,0.0,0.0,0.22802334177168532
233658,AS60225167,2024-01-18,2024-03-08,3,181.0,2.0,0,0.0,0.0,0.21351432698501036
233659,AS60225168,2024-01-18,2024-03-12,6,147.0,2.0,0,0.0,0.0,0.2269733201999111
233660,AS60225169,2024-01-18,2024-03-05,1,48.0,1.0,0,0.0,0.0,0.2224784954898747
233661,AS60225170,2024-01-18,2024-03-08,0,24.0,0.0,0,0.0,0.0,0.22311149284198198
233663,AS60225172,2024-01-18,2024-03-11,11,333.0,7.0,0,0.0,0.0,0.19285100059871135
233664,AS60225173,2024-01-18,2024-03-12,1,65.0,1.0,0,0.0,0.0,0.2614447792978194
233665,AS60225174,2024-01-18,2024-03-10,2,112.0,2.0,0,0.0,0.0,0.22527999054212347
233666,AS60225175,2024-01-18,2024-02-27,4,31.0,2.0,0,0.0,0.7824892560711741,0.3241042280327164
233667,AS60225176,2024-01-18,2024-02-07,51,268.0,6.0,0,0.0,0.0,0.28540525113510806
233668,AS60225177,2024-01-18,2024-03-09,7,443.0,7.0,0,0.0,0.0,0.27094372218305457
233670,AS60225179,2024-01-18,2024-02-27,912,53635.0,12.0,0,0.0,0.1837950056221536,0.2549939468790157
233672,AS60225181,2024-01-18,2024-03-11,1,75.0,1.0,0,0.0,0.0,0.21436889732574285
233673,AS60225182,2024-01-18,2024-02-05,1,60.0,0.0,0,0.0,0.0,0.22468617108181962
233674,AS60225183,2024-01-18,2024-02-27,43,565.0,10.0,0,1.0,0.5974831782503363,0.41040314335903294
233675,AS60225184,2024-01-18,2024-03-11,3,282.0,5.0,0,0.0,0.0,0.21059453950864931
233677,AS60225186,2024-01-18,2024-03-06,2,203.0,3.0,0,0.0,0.0,0.201198146170122
233678,AS60225187,2024-01-18,2024-03-11,3,301.0,5.0,0,0.0,0.0,0.22914950084137856
233679,AS60225188,2024-01-18,2024-02-26,0,33.0,0.0,0,0.0,0.0,0.22416713549906572
233680,AS60225189,2024-01-18,2024-03-12,6,531.0,7.0,0,0.0,0.0,0.20819670607424323
233682,AS60225191,2024-01-18,2024-03-12,19,1323.0,17.0,0,0.0,0.0,0.1897746832827813
233683,AS60225192,2024-01-18,2024-03-12,5,413.0,9.0,0,0.0,0.0,0.19972639336436754
233684,AS60225193,2024-01-18,2024-03-12,10,421.0,6.0,0,0.0,0.0,0.19528461418439919
233685,AS60225194,2024-01-18,2024-02-07,50,232.0,4.0,0,0.0,0.0,0.29116841577402386
233686,AS60225195,2024-01-18,2024-03-11,6,354.0,4.0,0,0.0,0.0,0.2923969417871429
233688,AS60225197,2024-01-18,2024-02-08,50,2525.0,4.0,0,0.0,0.5916584881292483,0.2803603132336945
233689,AS60225198,2024-01-18,2024-03-12,26,1951.0,32.0,0,0.0,0.0,0.17388311612298357
233691,AS60225200,2024-01-18,2024-03-09,5,391.0,5.0,0,0.0,0.0,0.21526231608057128
233692,AS60225201,2024-01-18,2024-02-28,17,818.0,14.0,0,0.0,0.0,0.18461897031899457
233693,AS60225202,2024-01-18,2024-03-12,2,166.0,3.0,0,0.0,0.0,0.2832622948687096
233694,AS60225203,2024-01-18,2024-03-11,6,492.0,7.0,0,0.0,0.0,0.20537317049244982
233696,AS60225205,2024-01-18,2024-02-23,5,140.0,2.0,0,0.0,0.0,0.2271175674523573
233697,AS60225206,2024-01-18,2024-03-09,1,43.0,1.0,0,0.0,0.0,0.22003972056974508
233698,AS60225207,2024-01-18,2024-02-12,0,37.0,0.0,0,0.0,0.0,0.2446155083695025
233699,AS60225208,2024-01-18,2024-03-10,8,611.0,7.0,0,0.0,0.0,0.1982187383298357
233702,AS60225211,2024-01-18,2024-03-12,9,577.0,6.0,0,0.0,0.0,0.2152003171290879
233704,AS60225213,2024-01-19,2024-02-20,2,39.0,1.0,0,0.0,0.0,0.21996593943197237
233705,AS60225214,2024-01-19,2024-03-11,23,311.0,14.0,0,0.0,0.1967054356609692,0.28385130914848256
233706,AS60225215,2024-01-19,2024-03-06,1,116.0,2.0,0,0.0,0.0,0.2499535771248873
233707,AS60225216,2024-01-19,2024-03-12,2,179.0,3.0,0,0.0,0.0,0.21033475377375632
233708,AS60225217,2024-01-19,2024-02-22,3,223.0,4.0,0,0.0,0.0,0.2007641582882208
233710,AS60225219,2024-01-19,2024-03-12,9,571.0,9.0,0,0.0,0.0,0.27775616171386436
233712,AS60225221,2024-01-19,2024-03-12,134,5094.0,92.0,0,0.0,0.0,0.17352577278658746
233713,AS60225222,2024-01-19,2024-01-26,197,40.0,1.0,0,0.0,0.0,0.2846754342901852
233714,AS60225223,2024-01-19,2024-02-22,1,75.0,2.0,0,0.0,0.5939661544396869,0.2663474586068031
233716,AS60225225,2024-01-19,2024-02-29,1,55.0,0.0,0,0.0,0.0,0.24199657308506325
