toplevelcustomerid,client_account_number,start_date,last_transaction_date,total_rev_monthly_avg,XGB_Preds,RNN_Preds
212427,AS60204024,2022-07-06,2024-03-12,175,143,63
212428,AS60204025,2022-07-06,2024-03-12,69,73,63
212430,AS60204027,2022-07-06,2024-03-11,22,36,63
212437,AS60204034,2022-07-06,2024-03-10,17,39,63
212442,AS60204039,2022-07-06,2024-03-12,20,37,63
212444,AS60204041,2022-07-06,2024-03-12,75,72,63
212446,AS60204043,2022-07-06,2024-03-12,58,63,63
212449,AS60204046,2022-07-06,2024-03-10,88,81,63
212455,AS60204052,2022-07-06,2024-03-12,79,73,63
212456,AS60204053,2022-07-06,2024-03-12,61,61,63
212458,AS60204055,2022-07-06,2024-03-11,13,35,63
212460,AS60204057,2022-07-06,2024-03-12,68,67,63
212467,AS60204064,2022-07-06,2024-03-12,20,34,63
212486,AS60204083,2022-07-07,2024-03-12,17,35,63
212496,AS60204093,2022-07-07,2024-03-11,73,69,63
212503,AS60204100,2022-07-07,2024-03-12,77,72,63
212508,AS60204105,2022-07-07,2024-03-11,140,114,63
212517,AS60204114,2022-07-07,2024-03-10,48,56,63
212519,AS60204116,2022-07-07,2024-03-12,65,64,63
212529,AS60204126,2022-07-07,2024-03-11,37,47,63
212530,AS60204127,2022-07-07,2024-03-12,496,376,63
212533,AS60204130,2022-07-07,2024-03-10,50,47,63
212536,AS60204133,2022-07-07,2024-03-12,407,286,63
212540,AS60204137,2022-07-07,2024-03-12,197,143,63
212544,AS60204141,2022-07-07,2024-03-11,42,50,63
212546,AS60204143,2022-07-07,2024-03-12,3,25,63
212548,AS60204145,2022-07-07,2024-03-11,37,48,63
212551,AS60204148,2022-07-07,2024-03-12,12,30,63
212569,AS60204166,2022-07-08,2024-03-11,13,30,63
212574,AS60204171,2022-07-08,2024-03-12,384,271,63
212579,AS60204176,2022-07-08,2024-03-11,34,47,63
212580,AS60204177,2022-07-08,2024-03-12,214,170,63
212585,AS60204182,2022-07-08,2024-03-11,45,50,63
212586,AS60204183,2022-07-08,2024-03-09,22,37,63
212587,AS60204184,2022-07-08,2024-03-12,204,149,63
212591,AS60204188,2022-07-08,2024-03-12,50,56,63
212596,AS60204193,2022-07-08,2024-03-12,46,52,63
212611,AS60204208,2022-07-08,2024-03-12,34,44,63
212617,AS60204214,2022-07-08,2024-03-10,38,49,63
212618,AS60204215,2022-07-08,2024-03-12,10,29,63
212620,AS60204217,2022-07-08,2024-03-12,115,102,63
212644,AS60204241,2022-07-11,2024-03-09,33,42,63
212648,AS60204245,2022-07-11,2024-03-11,21,36,63
212652,AS60204249,2022-07-11,2024-03-11,30,41,63
212655,AS60204252,2022-07-11,2024-03-12,4,25,63
212659,AS60204256,2022-07-11,2024-03-10,10,30,63
212660,AS60204257,2022-07-11,2024-03-12,127,105,63
212661,AS60204258,2022-07-11,2024-03-12,103,86,63
212662,AS60204259,2022-07-11,2024-03-12,102,98,63
212672,AS60204269,2022-07-11,2024-03-12,52,55,63
212678,AS60204275,2022-07-11,2024-03-12,21,36,63
212690,AS60204287,2022-07-11,2024-03-12,49,54,63
212695,AS60204292,2022-07-11,2024-03-09,6,26,62
212697,AS60204294,2022-07-11,2024-03-12,14,30,63
212698,AS60204295,2022-07-11,2024-03-11,13,31,63
212703,AS60204300,2022-07-11,2024-03-12,40,48,63
212711,AS60204308,2022-07-11,2024-03-12,218,164,63
212714,AS60204311,2022-07-11,2024-03-12,138,112,63
212735,AS60204332,2022-07-12,2024-03-12,149,120,63
212739,AS60204336,2022-07-12,2024-03-12,16,31,63
212747,AS60204344,2022-07-12,2024-03-12,32,46,63
212748,AS60204345,2022-07-12,2024-03-12,68,63,63
212752,AS60204349,2022-07-12,2024-03-12,46,51,63
212768,AS60204365,2022-07-12,2024-03-13,110,75,63
212772,AS60204369,2022-07-12,2024-03-12,121,99,63
212773,AS60204370,2022-07-12,2024-03-12,121,97,63
212774,AS60204371,2022-07-12,2024-03-11,38,47,63
212775,AS60204372,2022-07-12,2024-03-12,45,52,63
212782,AS60204379,2022-07-12,2024-03-09,28,41,63
212784,AS60204381,2022-07-12,2024-03-11,62,65,63
212785,AS60204382,2022-07-12,2024-03-12,188,156,63
212786,AS60204383,2022-07-12,2024-03-12,219,170,63
212787,AS60204384,2022-07-12,2024-03-10,52,53,63
212794,AS60204391,2022-07-12,2024-03-12,396,281,63
212795,AS60204392,2022-07-12,2024-03-12,69,66,63
212803,AS60204400,2022-07-12,2024-03-10,17,33,63
212805,AS60204402,2022-07-12,2024-03-12,147,113,63
212806,AS60204403,2022-07-12,2024-03-11,10,28,63
212809,AS60204406,2022-07-12,2024-03-12,41,51,63
212822,AS60204419,2022-07-13,2024-03-12,56,62,63
212828,AS60204425,2022-07-13,2024-03-12,43,48,63
212831,AS60204428,2022-07-13,2024-03-11,34,53,63
212836,AS60204433,2022-07-13,2024-03-10,23,36,63
212839,AS60204436,2022-07-13,2024-03-11,8,29,63
212854,AS60204451,2022-07-13,2024-03-11,72,63,63
212863,AS60204460,2022-07-13,2024-03-12,18,37,63
212874,AS60204471,2022-07-13,2024-03-12,4,26,63
212887,AS60204484,2022-07-14,2024-03-09,10,29,63
212890,AS60204487,2022-07-14,2024-03-09,52,55,63
212895,AS60204492,2022-07-14,2024-03-11,50,56,63
212915,AS60204512,2022-07-14,2024-03-11,35,47,63
212922,AS60204519,2022-07-14,2024-03-11,211,165,63
212941,AS60204538,2022-07-14,2024-03-12,23,38,63
212942,AS60204539,2022-07-14,2024-03-11,13,30,63
212943,AS60204540,2022-07-14,2024-03-12,54,60,63
212953,AS60204550,2022-07-14,2024-03-12,80,75,63
212955,AS60204552,2022-07-14,2024-03-11,63,70,63
212966,AS60204563,2022-07-14,2024-03-11,36,46,63
212976,AS60204573,2022-07-15,2024-03-12,31,43,63
212981,AS60204578,2022-07-15,2024-03-12,36,44,63
212985,AS60204582,2022-07-15,2024-03-11,8,27,63
212986,AS60204583,2022-07-15,2024-03-12,14,30,63
212989,AS60204586,2022-07-15,2024-03-12,202,162,63
212991,AS60204588,2022-07-15,2024-03-09,22,39,63
212992,AS60204589,2022-07-15,2024-03-12,58,60,63
212994,AS60204591,2022-07-15,2024-03-12,374,263,63
212995,AS60204592,2022-07-15,2024-03-12,98,86,63
213006,AS60204603,2022-07-15,2024-03-12,22,37,63
213022,AS60204619,2022-07-15,2024-03-12,94,82,63
213023,AS60204620,2022-07-15,2024-03-12,21,36,63
213024,AS60204621,2022-07-15,2024-03-11,65,63,63
213030,AS60204627,2022-07-15,2024-03-13,28,38,63
213040,AS60204637,2022-07-15,2024-03-10,97,80,63
213058,AS60204655,2022-07-18,2024-03-09,89,83,62
213060,AS60204657,2022-07-18,2024-03-11,38,49,63
213069,AS60204666,2022-07-18,2024-03-12,62,59,63
213073,AS60204670,2022-07-18,2024-03-12,394,295,63
213091,AS60204688,2022-07-18,2024-03-11,122,100,63
213107,AS60204704,2022-07-18,2024-03-12,62,62,63
213115,AS60204712,2022-07-19,2024-03-12,12,30,63
213117,AS60204714,2022-07-19,2024-03-12,64,64,63
213120,AS60204717,2022-07-19,2024-03-12,13,31,63
213136,AS60204733,2022-07-19,2024-03-11,23,36,63
213138,AS60204735,2022-07-19,2024-03-12,11,28,63
213140,AS60204737,2022-07-19,2024-03-11,14,31,63
213142,AS60204739,2022-07-19,2024-03-12,52,57,63
213157,AS60204754,2022-07-19,2024-03-11,41,47,63
213160,AS60204757,2022-07-19,2024-03-11,53,57,63
213161,AS60204758,2022-07-19,2024-03-11,12,29,63
213162,AS60204759,2022-07-19,2024-03-11,8,27,63
213168,AS60204765,2022-07-19,2024-03-12,64,66,62
213169,AS60204766,2022-07-19,2024-03-12,65,74,63
213171,AS60204768,2022-07-19,2024-03-13,44,43,63
213178,AS60204775,2022-07-19,2024-03-14,98,85,63
213180,AS60204777,2022-07-19,2024-03-11,47,55,63
213182,AS60204779,2022-07-19,2024-03-12,34,43,63
213185,AS60204782,2022-07-20,2024-03-12,58,59,63
213188,AS60204785,2022-07-20,2024-03-10,34,46,63
213189,AS60204786,2022-07-20,2024-03-11,20,35,63
213191,AS60204788,2022-07-20,2024-03-11,22,34,63
213193,AS60204790,2022-07-20,2024-03-10,7,26,63
213201,AS60204798,2022-07-20,2024-03-12,12,30,63
213202,AS60204799,2022-07-20,2024-03-12,117,100,63
213205,AS60204802,2022-07-20,2024-03-11,3,25,63
213209,AS60204806,2022-07-20,2024-03-09,15,41,63
213222,AS60204819,2022-07-20,2024-03-11,22,38,63
213226,AS60204823,2022-07-20,2024-03-12,15,32,63
213231,AS60204828,2022-07-20,2024-03-12,147,119,63
213232,AS60204829,2022-07-20,2024-03-12,22,37,63
213233,AS60204830,2022-07-20,2024-03-12,320,224,63
213248,AS60204845,2022-07-21,2024-03-12,551,422,63
213251,AS60204848,2022-07-21,2024-03-11,124,99,63
213253,AS60204850,2022-07-21,2024-03-09,9,28,63
213266,AS60204863,2022-07-21,2024-03-11,124,102,63
213269,AS60204866,2022-07-21,2024-03-11,40,47,63
213270,AS60204867,2022-07-21,2024-03-12,29,43,63
213271,AS60204868,2022-07-21,2024-03-10,30,40,63
213281,AS60204878,2022-07-21,2024-03-11,75,71,63
213282,AS60204879,2022-07-21,2024-03-11,28,41,63
213289,AS60204886,2022-07-21,2024-03-12,272,196,63
213291,AS60204888,2022-07-21,2024-03-10,8,28,63
213295,AS60204892,2022-07-21,2024-03-12,3,25,63
213303,AS60204900,2022-07-22,2024-03-09,21,38,63
213305,AS60204902,2022-07-22,2024-03-11,34,47,63
213309,AS60204906,2022-07-22,2024-03-12,41,51,63
213313,AS60204910,2022-07-22,2024-03-11,23,38,63
213319,AS60204916,2022-07-22,2024-03-12,48,52,63
213323,AS60204920,2022-07-22,2024-03-12,38,46,63
213324,AS60204921,2022-07-22,2024-03-12,4,25,63
213326,AS60204923,2022-07-22,2024-03-13,21,42,63
213333,AS60204930,2022-07-22,2024-03-12,73,69,63
213337,AS60204934,2022-07-22,2024-03-11,9,28,63
213338,AS60204935,2022-07-22,2024-03-09,71,76,63
213348,AS60204945,2022-07-22,2024-03-12,21,36,63
213350,AS60204947,2022-07-22,2024-03-10,15,33,63
213353,AS60204950,2022-07-22,2024-03-12,125,103,63
213354,AS60204951,2022-07-22,2024-03-09,22,37,63
213357,AS60204954,2022-07-22,2024-03-10,21,39,63
213374,AS60204971,2022-07-25,2024-03-10,40,48,63
213383,AS60204980,2022-07-25,2024-03-12,22,38,63
213384,AS60204981,2022-07-25,2024-03-12,236,170,63
213385,AS60204982,2022-07-25,2024-03-11,9,28,63
213387,AS60204984,2022-07-25,2024-03-12,49,55,63
213388,AS60204985,2022-07-25,2024-03-11,25,39,63
213394,AS60204991,2022-07-25,2024-03-09,65,72,63
213396,AS60204993,2022-07-25,2024-03-12,33,45,63
213397,AS60204994,2022-07-25,2024-03-11,25,40,63
213398,AS60204995,2022-07-25,2024-03-12,78,73,63
213399,AS60204996,2022-07-25,2024-03-12,33,43,63
213407,AS60205004,2022-07-25,2024-03-12,27,40,63
213408,AS60205005,2022-07-25,2024-03-11,58,59,63
213412,AS60205009,2022-07-25,2024-03-11,54,57,63
213417,AS60205014,2022-07-25,2024-03-12,5,26,62
213419,AS60205016,2022-07-25,2024-03-11,13,31,63
213420,AS60205017,2022-07-25,2024-03-12,36,46,63
213424,AS60205020,2022-07-25,2024-03-11,152,122,63
213432,AS60205028,2022-07-25,2024-03-12,17,36,63
213453,AS60205049,2022-07-26,2024-03-12,98,86,63
213454,AS60205050,2022-07-26,2024-03-11,73,73,63
213457,AS60205053,2022-07-26,2024-03-12,28,39,63
213461,AS60205057,2022-07-26,2024-03-12,24,38,63
213463,AS60205059,2022-07-26,2024-03-12,14,33,63
213465,AS60205061,2022-07-26,2024-03-11,43,50,63
213468,AS60205064,2022-07-26,2024-03-12,11,30,63
213471,AS60205067,2022-07-26,2024-03-11,11,29,63
213474,AS60205070,2022-07-26,2024-03-12,38,47,63
213479,AS60205075,2022-07-26,2024-03-12,2530,1057,63
213484,AS60205080,2022-07-26,2024-03-12,3,28,63
213488,AS60205084,2022-07-26,2024-03-12,72,68,63
213495,AS60205091,2022-07-26,2024-03-12,35,47,63
213497,AS60205093,2022-07-26,2024-03-11,3,25,63
213506,AS60205102,2022-07-26,2024-03-12,137,107,63
213513,AS60205109,2022-07-27,2024-03-12,38,53,63
213514,AS60205110,2022-07-27,2024-03-12,46,52,63
213516,AS60205112,2022-07-27,2024-03-09,117,100,63
213519,AS60205115,2022-07-27,2024-03-12,134,110,63
213520,AS60205116,2022-07-27,2024-03-12,57,60,63
213522,AS60205118,2022-07-27,2024-03-12,765,564,63
213528,AS60205124,2022-07-27,2024-03-12,114,89,63
213548,AS60205144,2022-07-27,2024-03-12,34,43,63
213549,AS60205145,2022-07-27,2024-03-12,25,38,63
213558,AS60205154,2022-07-27,2024-03-09,17,34,63
213575,AS60205171,2022-07-27,2024-03-09,112,92,63
213579,AS60205175,2022-07-28,2024-03-11,11,29,62
213581,AS60205177,2022-07-28,2024-03-12,7,26,63
213583,AS60205179,2022-07-28,2024-03-10,4,26,62
213586,AS60205182,2022-07-28,2024-03-12,29,43,63
213598,AS60205194,2022-07-28,2024-03-12,91,81,63
213600,AS60205196,2022-07-28,2024-03-12,115,96,63
213602,AS60205198,2022-07-28,2024-03-09,13,36,63
213621,AS60205217,2022-07-28,2024-03-09,16,33,63
213632,AS60205228,2022-07-28,2024-03-12,51,56,63
213634,AS60205230,2022-07-28,2024-03-12,51,53,63
213644,AS60205240,2022-07-29,2024-03-11,8,27,63
213650,AS60205246,2022-07-29,2024-03-11,98,88,63
213657,AS60205253,2022-07-29,2024-03-12,49,55,63
213661,AS60205257,2022-07-29,2024-03-12,63,68,63
213662,AS60205258,2022-07-29,2024-03-12,37,45,63
213664,AS60205260,2022-07-29,2024-03-11,72,69,63
213667,AS60205263,2022-07-29,2024-03-11,80,73,63
213668,AS60205264,2022-07-29,2024-03-12,198,155,63
213681,AS60205277,2022-07-29,2024-03-12,100,86,63
213684,AS60205280,2022-07-29,2024-03-12,255,186,63
213697,AS60205292,2022-07-29,2024-03-09,8,27,63
213698,AS60205293,2022-07-29,2024-03-12,142,110,63
213700,AS60205295,2022-07-29,2024-03-12,408,277,63
213702,AS60205297,2022-07-29,2024-03-11,42,51,63
213703,AS60205298,2022-07-29,2024-03-11,11,29,62
213711,AS60205306,2022-08-01,2024-03-12,7,26,63
213712,AS60205307,2022-08-01,2024-03-12,50,55,63
213714,AS60205309,2022-08-01,2024-03-10,15,32,63
213717,AS60205312,2022-08-01,2024-03-12,9,29,63
213719,AS60205314,2022-08-01,2024-03-11,35,44,63
213722,AS60205317,2022-08-01,2024-03-12,45,53,63
213724,AS60205319,2022-08-01,2024-03-11,29,42,63
213726,AS60205320,2022-08-01,2024-03-12,148,113,63
213728,AS60205322,2022-08-01,2024-03-11,371,262,63
213729,AS60205323,2022-08-01,2024-03-12,148,118,63
213732,AS60205326,2022-08-01,2024-03-11,77,65,63
213733,AS60205327,2022-08-01,2024-03-11,22,36,63
213741,AS60205335,2022-08-01,2024-03-09,12,42,62
213746,AS60205340,2022-08-01,2024-03-11,15,35,63
213748,AS60205342,2022-08-01,2024-03-12,24,43,63
213751,AS60205345,2022-08-01,2024-03-11,60,62,63
213759,AS60205353,2022-08-01,2024-03-12,85,77,63
213764,AS60205358,2022-08-01,2024-03-14,118,99,63
213771,AS60205365,2022-08-02,2024-03-10,20,40,63
213772,AS60205366,2022-08-02,2024-03-11,39,49,63
213780,AS60205374,2022-08-02,2024-03-12,195,155,63
213781,AS60205375,2022-08-02,2024-03-09,88,79,63
213784,AS60205378,2022-08-02,2024-03-12,55,59,63
213785,AS60205379,2022-08-02,2024-03-11,45,55,63
213788,AS60205382,2022-08-02,2024-03-12,341,248,63
213790,AS60205384,2022-08-02,2024-03-11,75,72,63
213791,AS60205385,2022-08-02,2024-03-12,20,34,63
213796,AS60205390,2022-08-02,2024-03-12,17,34,63
213799,AS60205393,2022-08-02,2024-03-09,95,90,63
213802,AS60205396,2022-08-02,2024-03-12,133,110,63
213803,AS60205397,2022-08-02,2024-03-12,726,442,63
213826,AS60205419,2022-08-02,2024-03-11,53,56,63
213838,AS60205431,2022-08-02,2024-03-12,8,39,63
213839,AS60205432,2022-08-02,2024-03-12,17,33,63
213842,AS60205435,2022-08-02,2024-03-10,5,26,63
213850,AS60205443,2022-08-02,2024-03-12,55,55,63
213852,AS60205445,2022-08-02,2024-03-12,23,37,63
213865,AS60205458,2022-08-03,2024-03-11,88,84,63
213883,AS60205475,2022-08-03,2024-03-12,435,329,63
213884,AS60205476,2022-08-03,2024-03-11,51,56,63
213893,AS60205485,2022-08-03,2024-03-12,297,209,63
213895,AS60205487,2022-08-03,2024-03-12,54,50,63
213904,AS60205496,2022-08-03,2024-03-12,223,173,63
213921,AS60205513,2022-08-04,2024-03-11,4,27,63
213922,AS60205514,2022-08-04,2024-03-11,78,72,63
213923,AS60205515,2022-08-04,2024-03-10,18,34,63
213925,AS60205517,2022-08-04,2024-03-10,39,49,63
213926,AS60205518,2022-08-04,2024-03-12,148,128,63
213930,AS60205522,2022-08-04,2024-03-12,39,47,63
213938,AS60205530,2022-08-04,2024-03-11,15,32,63
213941,AS60205533,2022-08-04,2024-03-12,18,34,63
213944,AS60205536,2022-08-04,2024-03-12,24,38,63
213961,AS60205553,2022-08-04,2024-03-12,95,84,63
213971,AS60205563,2022-08-04,2024-03-11,13,31,63
213979,AS60205571,2022-08-04,2024-03-11,57,56,63
213980,AS60205572,2022-08-04,2024-03-12,47,53,63
213987,AS60205579,2022-08-04,2024-03-12,9,28,63
213988,AS60205580,2022-08-04,2024-03-12,34,47,63
213991,AS60205583,2022-08-04,2024-03-12,9,29,63
214021,AS60205613,2022-08-05,2024-03-11,28,41,63
214028,AS60205620,2022-08-05,2024-03-13,556,436,63
214033,AS60205625,2022-08-05,2024-03-12,19,37,63
214034,AS60205626,2022-08-05,2024-03-12,73,72,63
214035,AS60205627,2022-08-05,2024-03-12,10,30,63
214036,AS60205628,2022-08-05,2024-03-12,63,68,63
214043,AS60205635,2022-08-05,2024-03-12,21,37,63
214045,AS60205637,2022-08-05,2024-03-12,70,67,63
214052,AS60205644,2022-08-05,2024-03-12,48,54,63
214054,AS60205646,2022-08-05,2024-03-12,50,103,63
214057,AS60205649,2022-08-05,2024-03-11,354,243,63
214059,AS60205651,2022-08-05,2024-03-12,53,55,63
214084,AS60205675,2022-08-08,2024-03-12,125,99,63
214087,AS60205678,2022-08-08,2024-03-10,41,49,63
214094,AS60205685,2022-08-08,2024-03-09,51,50,63
214098,AS60205689,2022-08-08,2024-03-12,101,87,63
214100,AS60205691,2022-08-08,2024-03-12,180,134,63
214101,AS60205692,2022-08-08,2024-03-11,39,49,63
214106,AS60205697,2022-08-08,2024-03-11,88,85,63
214108,AS60205699,2022-08-08,2024-03-10,10,28,63
214112,AS60205703,2022-08-08,2024-03-12,36,46,63
214113,AS60205704,2022-08-08,2024-03-10,24,39,63
214115,AS60205706,2022-08-08,2024-03-12,94,82,63
214116,AS60205707,2022-08-08,2024-03-12,23,40,63
214118,AS60205709,2022-08-08,2024-03-11,17,33,63
214120,AS60205711,2022-08-08,2024-03-12,90,80,63
214126,AS60205717,2022-08-09,2024-03-11,37,48,63
214128,AS60205719,2022-08-09,2024-03-12,123,103,63
214129,AS60205720,2022-08-09,2024-03-12,268,186,63
214130,AS60205721,2022-08-09,2024-03-11,93,80,63
214140,AS60205731,2022-08-09,2024-03-12,20,36,63
214142,AS60205733,2022-08-09,2024-03-11,38,48,63
214159,AS60205750,2022-08-09,2024-03-12,78,73,63
214160,AS60205751,2022-08-09,2024-03-12,79,72,63
214167,AS60205758,2022-08-09,2024-03-11,53,57,63
214170,AS60205761,2022-08-09,2024-03-12,57,57,63
214175,AS60205766,2022-08-09,2024-03-11,16,32,63
214176,AS60205767,2022-08-09,2024-03-09,8,27,63
214177,AS60205768,2022-08-09,2024-03-12,159,125,63
214178,AS60205769,2022-08-09,2024-03-11,92,81,63
214181,AS60205772,2022-08-09,2024-03-12,48,51,63
214183,AS60205774,2022-08-09,2024-03-11,45,52,63
214185,AS60205776,2022-08-09,2024-03-12,102,90,63
214192,AS60205783,2022-08-09,2024-03-10,16,35,63
214194,AS60205785,2022-08-09,2024-03-09,27,41,63
214195,AS60205786,2022-08-09,2024-03-11,18,34,63
214206,AS60205797,2022-08-10,2024-03-12,97,81,63
214210,AS60205801,2022-08-10,2024-03-12,90,81,63
214211,AS60205802,2022-08-10,2024-03-11,30,41,63
214212,AS60205803,2022-08-10,2024-03-11,19,37,63
214215,AS60205806,2022-08-10,2024-03-10,46,53,63
214217,AS60205808,2022-08-10,2024-03-12,103,90,63
214218,AS60205809,2022-08-10,2024-03-12,22,37,63
214234,AS60205825,2022-08-10,2024-03-12,32,44,63
214236,AS60205827,2022-08-10,2024-03-11,50,55,63
214240,AS60205831,2022-08-10,2024-03-12,57,59,63
214242,AS60205833,2022-08-10,2024-03-10,89,78,63
214243,AS60205834,2022-08-10,2024-03-10,6,26,63
214247,AS60205838,2022-08-10,2024-03-12,36,49,63
214250,AS60205841,2022-08-10,2024-03-11,141,110,63
214252,AS60205843,2022-08-10,2024-03-12,26,40,63
214253,AS60205844,2022-08-10,2024-03-12,11,29,63
214256,AS60205847,2022-08-10,2024-03-12,9,28,63
214276,AS60205866,2022-08-11,2024-03-12,34,46,63
214278,AS60205868,2022-08-11,2024-03-11,34,45,63
214281,AS60205871,2022-08-11,2024-03-12,32,43,63
214285,AS60205875,2022-08-11,2024-03-12,216,172,63
214286,AS60205876,2022-08-11,2024-03-09,24,38,63
214289,AS60205879,2022-08-11,2024-03-12,68,66,63
214296,AS60205886,2022-08-11,2024-03-12,14,31,63
214314,AS60205904,2022-08-11,2024-03-12,113,96,63
214316,AS60205906,2022-08-11,2024-03-11,19,37,63
214318,AS60205908,2022-08-11,2024-03-12,302,225,63
214325,AS60205915,2022-08-11,2024-03-09,27,39,63
214327,AS60205917,2022-08-11,2024-03-12,72,67,63
214328,AS60205918,2022-08-11,2024-03-12,177,140,62
214329,AS60205919,2022-08-11,2024-03-12,13,30,63
214330,AS60205920,2022-08-11,2024-03-14,22,37,63
214340,AS60205930,2022-08-12,2024-03-12,391,314,63
214348,AS60205938,2022-08-12,2024-03-10,12,31,63
214349,AS60205939,2022-08-12,2024-03-12,14,31,63
214353,AS60205943,2022-08-12,2024-03-11,10,29,63
214370,AS60205960,2022-08-12,2024-03-11,25,40,63
214371,AS60205961,2022-08-12,2024-03-11,13,30,63
214375,AS60205965,2022-08-12,2024-03-12,37,46,63
214381,AS60205971,2022-08-12,2024-03-11,25,38,63
214384,AS60205974,2022-08-12,2024-03-11,37,47,63
214386,AS60205976,2022-08-12,2024-03-10,22,37,63
214388,AS60205978,2022-08-12,2024-03-10,38,46,63
214391,AS60205981,2022-08-12,2024-03-09,60,62,63
214395,AS60205985,2022-08-12,2024-03-12,26,38,63
214398,AS60205988,2022-08-12,2024-03-11,39,44,63
214409,AS60205999,2022-08-15,2024-03-11,43,50,63
214410,AS60206000,2022-08-15,2024-03-11,16,32,63
214412,AS60206002,2022-08-15,2024-03-11,27,41,63
214413,AS60206003,2022-08-15,2024-03-11,111,100,63
214414,AS60206004,2022-08-15,2024-03-12,47,53,63
214415,AS60206005,2022-08-15,2024-03-10,105,89,63
214421,AS60206011,2022-08-15,2024-03-11,38,46,63
214423,AS60206013,2022-08-15,2024-03-12,56,59,63
214425,AS60206015,2022-08-15,2024-03-09,21,38,63
214435,AS60206025,2022-08-15,2024-03-12,36,47,63
214436,AS60206026,2022-08-15,2024-03-12,12,29,63
214438,AS60206028,2022-08-15,2024-03-12,77,73,63
214469,AS60206059,2022-08-16,2024-03-11,9,28,63
214476,AS60206066,2022-08-16,2024-03-12,85,77,63
214499,AS60206089,2022-08-16,2024-03-12,290,204,63
214502,AS60206092,2022-08-16,2024-03-12,23,38,63
214504,AS60206094,2022-08-16,2024-03-12,74,69,63
214518,AS60206108,2022-08-17,2024-03-11,34,44,63
214523,AS60206113,2022-08-17,2024-03-11,21,37,63
214525,AS60206115,2022-08-17,2024-03-11,22,40,63
214527,AS60206117,2022-08-17,2024-03-12,90,80,63
214528,AS60206118,2022-08-17,2024-03-12,21,36,63
214532,AS60206122,2022-08-17,2024-03-12,122,110,63
214533,AS60206123,2022-08-17,2024-03-11,30,42,63
214534,AS60206124,2022-08-17,2024-03-10,30,41,63
214544,AS60206134,2022-08-17,2024-03-11,24,37,63
214545,AS60206135,2022-08-17,2024-03-12,3,25,63
214546,AS60206136,2022-08-17,2024-03-11,35,46,63
214552,AS60206142,2022-08-17,2024-03-12,27,39,63
214554,AS60206144,2022-08-17,2024-03-11,69,65,63
214556,AS60206146,2022-08-17,2024-03-12,249,211,63
214558,AS60206148,2022-08-17,2024-03-12,197,154,63
214559,AS60206149,2022-08-17,2024-03-11,33,44,63
